sentence_index,chapter,sentence_number,word,word_lc,lemma,lemma_lc,pos,ent_type,ent_iob,stop_wd
1,1,0, , , , ,SPACE,not_ent,O,False
1,1,0,I,i,I,i,PRON,not_ent,O,True
1,1,0,In,in,in,in,ADP,not_ent,O,True
1,1,0,my,my,my,my,PRON,not_ent,O,True
1,1,0,younger,younger,young,young,ADJ,not_ent,O,False
1,1,0,and,and,and,and,CCONJ,not_ent,O,True
1,1,0,more,more,more,more,ADV,not_ent,O,True
1,1,0,vulnerable,vulnerable,vulnerable,vulnerable,ADJ,not_ent,O,False
1,1,0,years,years,year,year,NOUN,not_ent,O,False
1,1,0,my,my,my,my,PRON,not_ent,O,True
1,1,0,father,father,father,father,NOUN,not_ent,O,False
1,1,0,gave,gave,give,give,VERB,not_ent,O,False
1,1,0,me,me,I,i,PRON,not_ent,O,True
1,1,0,some,some,some,some,DET,not_ent,O,True
1,1,0,advice,advice,advice,advice,NOUN,not_ent,O,False
1,1,0,that,that,that,that,PRON,not_ent,O,True
1,1,0,I,i,I,i,PRON,not_ent,O,True
1,1,0,’ve,’ve,’ve,’ve,AUX,not_ent,O,True
1,1,0,been,been,be,be,AUX,not_ent,O,True
1,1,0,turning,turning,turn,turn,VERB,not_ent,O,False
1,1,0,over,over,over,over,ADP,not_ent,O,True
1,1,0,in,in,in,in,ADP,not_ent,O,True
1,1,0,my,my,my,my,PRON,not_ent,O,True
1,1,0,mind,mind,mind,mind,NOUN,not_ent,O,False
1,1,0,ever,ever,ever,ever,ADV,not_ent,O,True
1,1,0,since,since,since,since,ADV,not_ent,O,True
1,1,0,.,.,.,.,PUNCT,not_ent,O,False
2,1,1,“,“,"""","""",PUNCT,not_ent,O,False
2,1,1,Whenever,whenever,whenever,whenever,SCONJ,not_ent,O,True
2,1,1,you,you,you,you,PRON,not_ent,O,True
2,1,1,feel,feel,feel,feel,VERB,not_ent,O,False
2,1,1,like,like,like,like,ADP,not_ent,O,False
2,1,1,criticizing,criticizing,criticize,criticize,VERB,not_ent,O,False
2,1,1,anyone,anyone,anyone,anyone,PRON,not_ent,O,True
2,1,1,",",",",",",",",PUNCT,not_ent,O,False
2,1,1,”,”,"""","""",PUNCT,not_ent,O,False
2,1,1,he,he,he,he,PRON,not_ent,O,True
2,1,1,told,told,tell,tell,VERB,not_ent,O,False
2,1,1,me,me,I,i,PRON,not_ent,O,True
2,1,1,",",",",",",",",PUNCT,not_ent,O,False
2,1,1,“,“,"""","""",PUNCT,not_ent,O,False
2,1,1,just,just,just,just,ADV,not_ent,O,True
2,1,1,remember,remember,remember,remember,VERB,not_ent,O,False
2,1,1,that,that,that,that,SCONJ,not_ent,O,True
2,1,1,all,all,all,all,DET,not_ent,O,True
2,1,1,the,the,the,the,DET,not_ent,O,True
2,1,1,people,people,people,people,NOUN,not_ent,O,False
2,1,1,in,in,in,in,ADP,not_ent,O,True
2,1,1,this,this,this,this,DET,not_ent,O,True
2,1,1,world,world,world,world,NOUN,not_ent,O,False
2,1,1,have,have,have,have,AUX,not_ent,O,True
2,1,1,n’t,n’t,not,not,PART,not_ent,O,True
2,1,1,had,had,have,have,VERB,not_ent,O,True
2,1,1,the,the,the,the,DET,not_ent,O,True
2,1,1,advantages,advantages,advantage,advantage,NOUN,not_ent,O,False
2,1,1,that,that,that,that,PRON,not_ent,O,True
2,1,1,you,you,you,you,PRON,not_ent,O,True
2,1,1,’ve,’ve,’ve,’ve,AUX,not_ent,O,True
2,1,1,had,had,have,have,VERB,not_ent,O,True
2,1,1,.,.,.,.,PUNCT,not_ent,O,False
2,1,1,”,”,"""","""",PUNCT,not_ent,O,False
3,1,2,He,he,he,he,PRON,not_ent,O,True
3,1,2,did,did,do,do,AUX,not_ent,O,True
3,1,2,n’t,n’t,not,not,PART,not_ent,O,True
3,1,2,say,say,say,say,VERB,not_ent,O,True
3,1,2,any,any,any,any,PRON,not_ent,O,True
3,1,2,more,more,more,more,ADJ,not_ent,O,True
3,1,2,",",",",",",",",PUNCT,not_ent,O,False
3,1,2,but,but,but,but,CCONJ,not_ent,O,True
3,1,2,we,we,we,we,PRON,not_ent,O,True
3,1,2,’ve,’ve,’ve,’ve,AUX,not_ent,O,True
3,1,2,always,always,always,always,ADV,not_ent,O,True
3,1,2,been,been,be,be,AUX,not_ent,O,True
3,1,2,unusually,unusually,unusually,unusually,ADV,not_ent,O,False
3,1,2,communicative,communicative,communicative,communicative,ADJ,not_ent,O,False
3,1,2,in,in,in,in,ADP,not_ent,O,True
3,1,2,a,a,a,a,DET,not_ent,O,True
3,1,2,reserved,reserved,reserved,reserved,ADJ,not_ent,O,False
3,1,2,way,way,way,way,NOUN,not_ent,O,False
3,1,2,",",",",",",",",PUNCT,not_ent,O,False
3,1,2,and,and,and,and,CCONJ,not_ent,O,True
3,1,2,I,i,I,i,PRON,not_ent,O,True
3,1,2,understood,understood,understand,understand,VERB,not_ent,O,False
3,1,2,that,that,that,that,SCONJ,not_ent,O,True
3,1,2,he,he,he,he,PRON,not_ent,O,True
3,1,2,meant,meant,mean,mean,VERB,not_ent,O,False
3,1,2,a,a,a,a,DET,not_ent,O,True
3,1,2,great,great,great,great,ADJ,not_ent,O,False
3,1,2,deal,deal,deal,deal,NOUN,not_ent,O,False
3,1,2,more,more,more,more,ADV,not_ent,O,True
3,1,2,than,than,than,than,ADP,not_ent,O,True
3,1,2,that,that,that,that,PRON,not_ent,O,True
3,1,2,.,.,.,.,PUNCT,not_ent,O,False
4,1,3,In,in,in,in,ADP,not_ent,O,True
4,1,3,consequence,consequence,consequence,consequence,NOUN,not_ent,O,False
4,1,3,",",",",",",",",PUNCT,not_ent,O,False
4,1,3,I,i,I,i,PRON,not_ent,O,True
4,1,3,’m,’m,’m,’m,VERB,not_ent,O,True
4,1,3,inclined,inclined,inclined,inclined,ADJ,not_ent,O,False
4,1,3,to,to,to,to,PART,not_ent,O,True
4,1,3,reserve,reserve,reserve,reserve,VERB,not_ent,O,False
4,1,3,all,all,all,all,DET,not_ent,O,True
4,1,3,judgements,judgements,judgement,judgement,NOUN,not_ent,O,False
4,1,3,",",",",",",",",PUNCT,not_ent,O,False
4,1,3,a,a,a,a,DET,not_ent,O,True
4,1,3,habit,habit,habit,habit,NOUN,not_ent,O,False
4,1,3,that,that,that,that,PRON,not_ent,O,True
4,1,3,has,has,have,have,AUX,not_ent,O,True
4,1,3,opened,opened,open,open,VERB,not_ent,O,False
4,1,3,up,up,up,up,ADP,not_ent,O,True
4,1,3,many,many,many,many,ADJ,not_ent,O,True
4,1,3,curious,curious,curious,curious,ADJ,not_ent,O,False
4,1,3,natures,natures,nature,nature,NOUN,not_ent,O,False
4,1,3,to,to,to,to,ADP,not_ent,O,True
4,1,3,me,me,I,i,PRON,not_ent,O,True
4,1,3,and,and,and,and,CCONJ,not_ent,O,True
4,1,3,also,also,also,also,ADV,not_ent,O,True
4,1,3,made,made,make,make,VERB,not_ent,O,True
4,1,3,me,me,I,i,PRON,not_ent,O,True
4,1,3,the,the,the,the,DET,not_ent,O,True
4,1,3,victim,victim,victim,victim,NOUN,not_ent,O,False
4,1,3,of,of,of,of,ADP,not_ent,O,True
4,1,3,not,not,not,not,PART,not_ent,O,True
4,1,3,a,a,a,a,DET,not_ent,O,True
4,1,3,few,few,few,few,ADJ,not_ent,O,True
4,1,3,veteran,veteran,veteran,veteran,NOUN,not_ent,O,False
4,1,3,bores,bores,bore,bore,NOUN,not_ent,O,False
4,1,3,.,.,.,.,PUNCT,not_ent,O,False
5,1,4,The,the,the,the,DET,not_ent,O,True
5,1,4,abnormal,abnormal,abnormal,abnormal,ADJ,not_ent,O,False
5,1,4,mind,mind,mind,mind,NOUN,not_ent,O,False
5,1,4,is,is,be,be,AUX,not_ent,O,True
5,1,4,quick,quick,quick,quick,ADJ,not_ent,O,False
5,1,4,to,to,to,to,PART,not_ent,O,True
5,1,4,detect,detect,detect,detect,VERB,not_ent,O,False
5,1,4,and,and,and,and,CCONJ,not_ent,O,True
5,1,4,attach,attach,attach,attach,VERB,not_ent,O,False
5,1,4,itself,itself,itself,itself,PRON,not_ent,O,True
5,1,4,to,to,to,to,ADP,not_ent,O,True
5,1,4,this,this,this,this,DET,not_ent,O,True
5,1,4,quality,quality,quality,quality,NOUN,not_ent,O,False
5,1,4,when,when,when,when,SCONJ,not_ent,O,True
5,1,4,it,it,it,it,PRON,not_ent,O,True
5,1,4,appears,appears,appear,appear,VERB,not_ent,O,False
5,1,4,in,in,in,in,ADP,not_ent,O,True
5,1,4,a,a,a,a,DET,not_ent,O,True
5,1,4,normal,normal,normal,normal,ADJ,not_ent,O,False
5,1,4,person,person,person,person,NOUN,not_ent,O,False
5,1,4,",",",",",",",",PUNCT,not_ent,O,False
5,1,4,and,and,and,and,CCONJ,not_ent,O,True
5,1,4,so,so,so,so,ADV,not_ent,O,True
5,1,4,it,it,it,it,PRON,not_ent,O,True
5,1,4,came,came,come,come,VERB,not_ent,O,False
5,1,4,about,about,about,about,ADP,not_ent,O,True
5,1,4,that,that,that,that,PRON,not_ent,O,True
5,1,4,in,in,in,in,ADP,not_ent,O,True
5,1,4,college,college,college,college,NOUN,not_ent,O,False
5,1,4,I,i,I,i,PRON,not_ent,O,True
5,1,4,was,was,be,be,AUX,not_ent,O,True
5,1,4,unjustly,unjustly,unjustly,unjustly,ADV,not_ent,O,False
5,1,4,accused,accused,accuse,accuse,VERB,not_ent,O,False
5,1,4,of,of,of,of,ADP,not_ent,O,True
5,1,4,being,being,be,be,AUX,not_ent,O,True
5,1,4,a,a,a,a,DET,not_ent,O,True
5,1,4,politician,politician,politician,politician,NOUN,not_ent,O,False
5,1,4,",",",",",",",",PUNCT,not_ent,O,False
5,1,4,because,because,because,because,SCONJ,not_ent,O,True
5,1,4,I,i,I,i,PRON,not_ent,O,True
5,1,4,was,was,be,be,AUX,not_ent,O,True
5,1,4,privy,privy,privy,privy,ADJ,not_ent,O,False
5,1,4,to,to,to,to,ADP,not_ent,O,True
5,1,4,the,the,the,the,DET,not_ent,O,True
5,1,4,secret,secret,secret,secret,ADJ,not_ent,O,False
5,1,4,griefs,griefs,grief,grief,NOUN,not_ent,O,False
5,1,4,of,of,of,of,ADP,not_ent,O,True
5,1,4,wild,wild,wild,wild,ADJ,not_ent,O,False
5,1,4,",",",",",",",",PUNCT,not_ent,O,False
5,1,4,unknown,unknown,unknown,unknown,ADJ,not_ent,O,False
5,1,4,men,men,man,man,NOUN,not_ent,O,False
5,1,4,.,.,.,.,PUNCT,not_ent,O,False
6,1,5,Most,most,Most,most,ADJ,not_ent,O,True
6,1,5,of,of,of,of,ADP,not_ent,O,True
6,1,5,the,the,the,the,DET,not_ent,O,True
6,1,5,confidences,confidences,confidence,confidence,NOUN,not_ent,O,False
6,1,5,were,were,be,be,AUX,not_ent,O,True
6,1,5,unsought,unsought,unsought,unsought,ADJ,not_ent,O,False
6,1,5,—,—,—,—,PUNCT,not_ent,O,False
6,1,5,frequently,frequently,frequently,frequently,ADV,not_ent,O,False
6,1,5,I,i,I,i,PRON,not_ent,O,True
6,1,5,have,have,have,have,AUX,not_ent,O,True
6,1,5,feigned,feigned,feign,feign,VERB,not_ent,O,False
6,1,5,sleep,sleep,sleep,sleep,NOUN,not_ent,O,False
6,1,5,",",",",",",",",PUNCT,not_ent,O,False
6,1,5,preoccupation,preoccupation,preoccupation,preoccupation,NOUN,not_ent,O,False
6,1,5,",",",",",",",",PUNCT,not_ent,O,False
6,1,5,or,or,or,or,CCONJ,not_ent,O,True
6,1,5,a,a,a,a,DET,not_ent,O,True
6,1,5,hostile,hostile,hostile,hostile,ADJ,not_ent,O,False
6,1,5,levity,levity,levity,levity,NOUN,not_ent,O,False
6,1,5,when,when,when,when,SCONJ,not_ent,O,True
6,1,5,I,i,I,i,PRON,not_ent,O,True
6,1,5,realized,realized,realize,realize,VERB,not_ent,O,False
6,1,5,by,by,by,by,ADP,not_ent,O,True
6,1,5,some,some,some,some,DET,not_ent,O,True
6,1,5,unmistakable,unmistakable,unmistakable,unmistakable,ADJ,not_ent,O,False
6,1,5,sign,sign,sign,sign,NOUN,not_ent,O,False
6,1,5,that,that,that,that,SCONJ,not_ent,O,True
6,1,5,an,an,an,an,DET,not_ent,O,True
6,1,5,intimate,intimate,intimate,intimate,ADJ,not_ent,O,False
6,1,5,revelation,revelation,revelation,revelation,NOUN,not_ent,O,False
6,1,5,was,was,be,be,AUX,not_ent,O,True
6,1,5,quivering,quivering,quiver,quiver,VERB,not_ent,O,False
6,1,5,on,on,on,on,ADP,not_ent,O,True
6,1,5,the,the,the,the,DET,not_ent,O,True
6,1,5,horizon,horizon,horizon,horizon,NOUN,not_ent,O,False
6,1,5,;,;,;,;,PUNCT,not_ent,O,False
6,1,5,for,for,for,for,ADP,not_ent,O,True
6,1,5,the,the,the,the,DET,not_ent,O,True
6,1,5,intimate,intimate,intimate,intimate,ADJ,not_ent,O,False
6,1,5,revelations,revelations,revelation,revelation,NOUN,not_ent,O,False
6,1,5,of,of,of,of,ADP,not_ent,O,True
6,1,5,young,young,young,young,ADJ,not_ent,O,False
6,1,5,men,men,man,man,NOUN,not_ent,O,False
6,1,5,",",",",",",",",PUNCT,not_ent,O,False
6,1,5,or,or,or,or,CCONJ,not_ent,O,True
6,1,5,at,at,at,at,ADP,not_ent,O,True
6,1,5,least,least,least,least,ADJ,not_ent,O,True
6,1,5,the,the,the,the,DET,not_ent,O,True
6,1,5,terms,terms,term,term,NOUN,not_ent,O,False
6,1,5,in,in,in,in,ADP,not_ent,O,True
6,1,5,which,which,which,which,PRON,not_ent,O,True
6,1,5,they,they,they,they,PRON,not_ent,O,True
6,1,5,express,express,express,express,VERB,not_ent,O,False
6,1,5,them,them,they,they,PRON,not_ent,O,True
6,1,5,",",",",",",",",PUNCT,not_ent,O,False
6,1,5,are,are,be,be,AUX,not_ent,O,True
6,1,5,usually,usually,usually,usually,ADV,not_ent,O,False
6,1,5,plagiaristic,plagiaristic,plagiaristic,plagiaristic,ADJ,not_ent,O,False
6,1,5,and,and,and,and,CCONJ,not_ent,O,True
6,1,5,marred,marred,mar,mar,VERB,not_ent,O,False
6,1,5,by,by,by,by,ADP,not_ent,O,True
6,1,5,obvious,obvious,obvious,obvious,ADJ,not_ent,O,False
6,1,5,suppressions,suppressions,suppression,suppression,NOUN,not_ent,O,False
6,1,5,.,.,.,.,PUNCT,not_ent,O,False
7,1,6,Reserving,reserving,reserving,reserving,NOUN,not_ent,O,False
7,1,6,judgements,judgements,judgement,judgement,NOUN,not_ent,O,False
7,1,6,is,is,be,be,AUX,not_ent,O,True
7,1,6,a,a,a,a,DET,not_ent,O,True
7,1,6,matter,matter,matter,matter,NOUN,not_ent,O,False
7,1,6,of,of,of,of,ADP,not_ent,O,True
7,1,6,infinite,infinite,infinite,infinite,ADJ,not_ent,O,False
7,1,6,hope,hope,hope,hope,NOUN,not_ent,O,False
7,1,6,.,.,.,.,PUNCT,not_ent,O,False
8,1,7,I,i,I,i,PRON,not_ent,O,True
8,1,7,am,am,be,be,AUX,not_ent,O,True
8,1,7,still,still,still,still,ADV,not_ent,O,True
8,1,7,a,a,a,a,DET,not_ent,O,True
8,1,7,little,little,little,little,ADJ,not_ent,O,False
8,1,7,afraid,afraid,afraid,afraid,ADJ,not_ent,O,False
8,1,7,of,of,of,of,ADP,not_ent,O,True
8,1,7,missing,missing,miss,miss,VERB,not_ent,O,False
8,1,7,something,something,something,something,PRON,not_ent,O,True
8,1,7,if,if,if,if,SCONJ,not_ent,O,True
8,1,7,I,i,I,i,PRON,not_ent,O,True
8,1,7,forget,forget,forget,forget,VERB,not_ent,O,False
8,1,7,that,that,that,that,PRON,not_ent,O,True
8,1,7,",",",",",",",",PUNCT,not_ent,O,False
8,1,7,as,as,as,as,SCONJ,not_ent,O,True
8,1,7,my,my,my,my,PRON,not_ent,O,True
8,1,7,father,father,father,father,NOUN,not_ent,O,False
8,1,7,snobbishly,snobbishly,snobbishly,snobbishly,ADV,not_ent,O,False
8,1,7,suggested,suggested,suggest,suggest,VERB,not_ent,O,False
8,1,7,",",",",",",",",PUNCT,not_ent,O,False
8,1,7,and,and,and,and,CCONJ,not_ent,O,True
8,1,7,I,i,I,i,PRON,not_ent,O,True
8,1,7,snobbishly,snobbishly,snobbishly,snobbishly,ADV,not_ent,O,False
8,1,7,repeat,repeat,repeat,repeat,VERB,not_ent,O,False
8,1,7,",",",",",",",",PUNCT,not_ent,O,False
8,1,7,a,a,a,a,DET,not_ent,O,True
8,1,7,sense,sense,sense,sense,NOUN,not_ent,O,False
8,1,7,of,of,of,of,ADP,not_ent,O,True
8,1,7,the,the,the,the,DET,not_ent,O,True
8,1,7,fundamental,fundamental,fundamental,fundamental,ADJ,not_ent,O,False
8,1,7,decencies,decencies,decency,decency,NOUN,not_ent,O,False
8,1,7,is,is,be,be,AUX,not_ent,O,True
8,1,7,parcelled,parcelled,parcel,parcel,VERB,not_ent,O,False
8,1,7,out,out,out,out,ADP,not_ent,O,True
8,1,7,unequally,unequally,unequally,unequally,ADV,not_ent,O,False
8,1,7,at,at,at,at,ADP,not_ent,O,True
8,1,7,birth,birth,birth,birth,NOUN,not_ent,O,False
8,1,7,.,.,.,.,PUNCT,not_ent,O,False
9,1,8,And,and,and,and,CCONJ,not_ent,O,True
9,1,8,",",",",",",",",PUNCT,not_ent,O,False
9,1,8,after,after,after,after,ADP,not_ent,O,True
9,1,8,boasting,boasting,boast,boast,VERB,not_ent,O,False
9,1,8,this,this,this,this,DET,not_ent,O,True
9,1,8,way,way,way,way,NOUN,not_ent,O,False
9,1,8,of,of,of,of,ADP,not_ent,O,True
9,1,8,my,my,my,my,PRON,not_ent,O,True
9,1,8,tolerance,tolerance,tolerance,tolerance,NOUN,not_ent,O,False
9,1,8,",",",",",",",",PUNCT,not_ent,O,False
9,1,8,I,i,I,i,PRON,not_ent,O,True
9,1,8,come,come,come,come,VERB,not_ent,O,False
9,1,8,to,to,to,to,ADP,not_ent,O,True
9,1,8,the,the,the,the,DET,not_ent,O,True
9,1,8,admission,admission,admission,admission,NOUN,not_ent,O,False
9,1,8,that,that,that,that,SCONJ,not_ent,O,True
9,1,8,it,it,it,it,PRON,not_ent,O,True
9,1,8,has,has,have,have,AUX,not_ent,O,True
9,1,8,a,a,a,a,DET,not_ent,O,True
9,1,8,limit,limit,limit,limit,NOUN,not_ent,O,False
9,1,8,.,.,.,.,PUNCT,not_ent,O,False
10,1,9,Conduct,conduct,conduct,conduct,NOUN,not_ent,O,False
10,1,9,may,may,may,may,AUX,not_ent,O,True
10,1,9,be,be,be,be,AUX,not_ent,O,True
10,1,9,founded,founded,found,found,VERB,not_ent,O,False
10,1,9,on,on,on,on,ADP,not_ent,O,True
10,1,9,the,the,the,the,DET,not_ent,O,True
10,1,9,hard,hard,hard,hard,ADJ,not_ent,O,False
10,1,9,rock,rock,rock,rock,NOUN,not_ent,O,False
10,1,9,or,or,or,or,CCONJ,not_ent,O,True
10,1,9,the,the,the,the,DET,not_ent,O,True
10,1,9,wet,wet,wet,wet,ADJ,not_ent,O,False
10,1,9,marshes,marshes,marsh,marsh,NOUN,not_ent,O,False
10,1,9,",",",",",",",",PUNCT,not_ent,O,False
10,1,9,but,but,but,but,CCONJ,not_ent,O,True
10,1,9,after,after,after,after,ADP,not_ent,O,True
10,1,9,a,a,a,a,DET,not_ent,O,True
10,1,9,certain,certain,certain,certain,ADJ,not_ent,O,False
10,1,9,point,point,point,point,NOUN,not_ent,O,False
10,1,9,I,i,I,i,PRON,not_ent,O,True
10,1,9,do,do,do,do,AUX,not_ent,O,True
10,1,9,n’t,n’t,not,not,PART,not_ent,O,True
10,1,9,care,care,care,care,VERB,not_ent,O,False
10,1,9,what,what,what,what,PRON,not_ent,O,True
10,1,9,it,it,it,it,PRON,not_ent,O,True
10,1,9,’s,’s,’s,’s,AUX,not_ent,O,True
10,1,9,founded,founded,found,found,VERB,not_ent,O,False
10,1,9,on,on,on,on,ADP,not_ent,O,True
10,1,9,.,.,.,.,PUNCT,not_ent,O,False
11,1,10,When,when,when,when,SCONJ,not_ent,O,True
11,1,10,I,i,I,i,PRON,not_ent,O,True
11,1,10,came,came,come,come,VERB,not_ent,O,False
11,1,10,back,back,back,back,ADV,not_ent,O,True
11,1,10,from,from,from,from,ADP,not_ent,O,True
11,1,10,the,the,the,the,DET,not_ent,O,True
11,1,10,East,east,East,east,PROPN,LOC,B,False
11,1,10,last,last,last,last,ADJ,not_ent,O,True
11,1,10,autumn,autumn,autumn,autumn,NOUN,not_ent,O,False
11,1,10,I,i,I,i,PRON,not_ent,O,True
11,1,10,felt,felt,feel,feel,VERB,not_ent,O,False
11,1,10,that,that,that,that,SCONJ,not_ent,O,True
11,1,10,I,i,I,i,PRON,not_ent,O,True
11,1,10,wanted,wanted,want,want,VERB,not_ent,O,False
11,1,10,the,the,the,the,DET,not_ent,O,True
11,1,10,world,world,world,world,NOUN,not_ent,O,False
11,1,10,to,to,to,to,PART,not_ent,O,True
11,1,10,be,be,be,be,AUX,not_ent,O,True
11,1,10,in,in,in,in,ADP,not_ent,O,True
11,1,10,uniform,uniform,uniform,uniform,NOUN,not_ent,O,False
11,1,10,and,and,and,and,CCONJ,not_ent,O,True
11,1,10,at,at,at,at,ADP,not_ent,O,True
11,1,10,a,a,a,a,DET,not_ent,O,True
11,1,10,sort,sort,sort,sort,NOUN,not_ent,O,False
11,1,10,of,of,of,of,ADP,not_ent,O,True
11,1,10,moral,moral,moral,moral,ADJ,not_ent,O,False
11,1,10,attention,attention,attention,attention,NOUN,not_ent,O,False
11,1,10,forever,forever,forever,forever,ADV,not_ent,O,False
11,1,10,;,;,;,;,PUNCT,not_ent,O,False
11,1,10,I,i,I,i,PRON,not_ent,O,True
11,1,10,wanted,wanted,want,want,VERB,not_ent,O,False
11,1,10,no,no,no,no,DET,not_ent,O,True
11,1,10,more,more,more,more,ADV,not_ent,O,True
11,1,10,riotous,riotous,riotous,riotous,ADJ,not_ent,O,False
11,1,10,excursions,excursions,excursion,excursion,NOUN,not_ent,O,False
11,1,10,with,with,with,with,ADP,not_ent,O,True
11,1,10,privileged,privileged,privileged,privileged,ADJ,not_ent,O,False
11,1,10,glimpses,glimpses,glimpse,glimpse,NOUN,not_ent,O,False
11,1,10,into,into,into,into,ADP,not_ent,O,True
11,1,10,the,the,the,the,DET,not_ent,O,True
11,1,10,human,human,human,human,ADJ,not_ent,O,False
11,1,10,heart,heart,heart,heart,NOUN,not_ent,O,False
11,1,10,.,.,.,.,PUNCT,not_ent,O,False
12,1,11,Only,only,only,only,ADV,not_ent,O,True
12,1,11,Gatsby,gatsby,Gatsby,gatsby,PROPN,PERSON,B,False
12,1,11,",",",",",",",",PUNCT,not_ent,O,False
12,1,11,the,the,the,the,DET,not_ent,O,True
12,1,11,man,man,man,man,NOUN,not_ent,O,False
12,1,11,who,who,who,who,PRON,not_ent,O,True
12,1,11,gives,gives,give,give,VERB,not_ent,O,False
12,1,11,his,his,his,his,PRON,not_ent,O,True
12,1,11,name,name,name,name,NOUN,not_ent,O,True
12,1,11,to,to,to,to,ADP,not_ent,O,True
12,1,11,this,this,this,this,DET,not_ent,O,True
12,1,11,book,book,book,book,NOUN,not_ent,O,False
12,1,11,",",",",",",",",PUNCT,not_ent,O,False
12,1,11,was,was,be,be,AUX,not_ent,O,True
12,1,11,exempt,exempt,exempt,exempt,ADJ,not_ent,O,False
12,1,11,from,from,from,from,ADP,not_ent,O,True
12,1,11,my,my,my,my,PRON,not_ent,O,True
12,1,11,reaction,reaction,reaction,reaction,NOUN,not_ent,O,False
12,1,11,—,—,—,—,PUNCT,not_ent,O,False
12,1,11,Gatsby,gatsby,Gatsby,gatsby,PROPN,PERSON,B,False
12,1,11,",",",",",",",",PUNCT,not_ent,O,False
12,1,11,who,who,who,who,PRON,not_ent,O,True
12,1,11,represented,represented,represent,represent,VERB,not_ent,O,False
12,1,11,everything,everything,everything,everything,PRON,not_ent,O,True
12,1,11,for,for,for,for,ADP,not_ent,O,True
12,1,11,which,which,which,which,PRON,not_ent,O,True
12,1,11,I,i,I,i,PRON,not_ent,O,True
12,1,11,have,have,have,have,VERB,not_ent,O,True
12,1,11,an,an,an,an,DET,not_ent,O,True
12,1,11,unaffected,unaffected,unaffected,unaffected,ADJ,not_ent,O,False
12,1,11,scorn,scorn,scorn,scorn,NOUN,not_ent,O,False
12,1,11,.,.,.,.,PUNCT,not_ent,O,False
13,1,12,If,if,if,if,SCONJ,not_ent,O,True
13,1,12,personality,personality,personality,personality,NOUN,not_ent,O,False
13,1,12,is,is,be,be,AUX,not_ent,O,True
13,1,12,an,an,an,an,DET,not_ent,O,True
13,1,12,unbroken,unbroken,unbroken,unbroken,ADJ,not_ent,O,False
13,1,12,series,series,series,series,NOUN,not_ent,O,False
13,1,12,of,of,of,of,ADP,not_ent,O,True
13,1,12,successful,successful,successful,successful,ADJ,not_ent,O,False
13,1,12,gestures,gestures,gesture,gesture,NOUN,not_ent,O,False
13,1,12,",",",",",",",",PUNCT,not_ent,O,False
13,1,12,then,then,then,then,ADV,not_ent,O,True
13,1,12,there,there,there,there,PRON,not_ent,O,True
13,1,12,was,was,be,be,VERB,not_ent,O,True
13,1,12,something,something,something,something,PRON,not_ent,O,True
13,1,12,gorgeous,gorgeous,gorgeous,gorgeous,ADJ,not_ent,O,False
13,1,12,about,about,about,about,ADP,not_ent,O,True
13,1,12,him,him,he,he,PRON,not_ent,O,True
13,1,12,",",",",",",",",PUNCT,not_ent,O,False
13,1,12,some,some,some,some,DET,not_ent,O,True
13,1,12,heightened,heightened,heighten,heighten,VERB,not_ent,O,False
13,1,12,sensitivity,sensitivity,sensitivity,sensitivity,NOUN,not_ent,O,False
13,1,12,to,to,to,to,ADP,not_ent,O,True
13,1,12,the,the,the,the,DET,not_ent,O,True
13,1,12,promises,promises,promise,promise,NOUN,not_ent,O,False
13,1,12,of,of,of,of,ADP,not_ent,O,True
13,1,12,life,life,life,life,NOUN,not_ent,O,False
13,1,12,",",",",",",",",PUNCT,not_ent,O,False
13,1,12,as,as,as,as,SCONJ,not_ent,O,True
13,1,12,if,if,if,if,SCONJ,not_ent,O,True
13,1,12,he,he,he,he,PRON,not_ent,O,True
13,1,12,were,were,be,be,AUX,not_ent,O,True
13,1,12,related,related,relate,relate,VERB,not_ent,O,False
13,1,12,to,to,to,to,ADP,not_ent,O,True
13,1,12,one,one,one,one,NUM,not_ent,O,True
13,1,12,of,of,of,of,ADP,not_ent,O,True
13,1,12,those,those,those,those,DET,not_ent,O,True
13,1,12,intricate,intricate,intricate,intricate,ADJ,not_ent,O,False
13,1,12,machines,machines,machine,machine,NOUN,not_ent,O,False
13,1,12,that,that,that,that,PRON,not_ent,O,True
13,1,12,register,register,register,register,VERB,not_ent,O,False
13,1,12,earthquakes,earthquakes,earthquake,earthquake,NOUN,not_ent,O,False
13,1,12,ten,ten,ten,ten,NUM,QUANTITY,B,True
13,1,12,thousand,thousand,thousand,thousand,NUM,QUANTITY,I,False
13,1,12,miles,miles,mile,mile,NOUN,QUANTITY,I,False
13,1,12,away,away,away,away,ADV,not_ent,O,False
13,1,12,.,.,.,.,PUNCT,not_ent,O,False
14,1,13,This,this,this,this,DET,not_ent,O,True
14,1,13,responsiveness,responsiveness,responsiveness,responsiveness,NOUN,not_ent,O,False
14,1,13,had,had,have,have,VERB,not_ent,O,True
14,1,13,nothing,nothing,nothing,nothing,PRON,not_ent,O,True
14,1,13,to,to,to,to,PART,not_ent,O,True
14,1,13,do,do,do,do,VERB,not_ent,O,True
14,1,13,with,with,with,with,ADP,not_ent,O,True
14,1,13,that,that,that,that,DET,not_ent,O,True
14,1,13,flabby,flabby,flabby,flabby,ADJ,not_ent,O,False
